scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z1_online_only,LEO_ONLY,12,0,200,2,130,ok,,0,1,32.43033399,374,1,3.853,14.189,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,131,ok,,0,1,33.41358301,374,1,3.532,13.149,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,132,ok,,0,1,32.44516702,374,1,3.47,13.301,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,133,ok,,0,1,32.16937502,374,1,3.66,14.137,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,134,ok,,0,1,31.88533298,374,1,3.331,13.21,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,135,ok,,0,1,29.366959,374,1,3.566,13.402,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,136,ok,,0,1,32.91062501,374,1,3.599,13.762,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,137,ok,,0,1,33.04087502,374,1,3.666,13.506,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,138,ok,,0,1,30.72208399,374,1,3.629,13.638,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,139,ok,,0,1,29.863667,374,1,3.569,13.228,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,140,ok,,0,1,33.417292,374,1,3.617,13.486,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,141,ok,,0,1,28.353,374,1,3.551,13.251,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,142,ok,,0,1,32.85795898,374,1,3.535,13.258,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,143,ok,,0,1,32.66329199,374,1,3.577,13.323,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,144,ok,,0,1,34.00925,374,1,3.717,13.762,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,145,ok,,0,1,33.14766701,374,1,3.63,13.414,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,146,ok,,0,1,30.53800002,374,1,3.569,13.577,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,147,ok,,0,1,31.93325002,374,1,3.589,13.122,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,148,ok,,0,1,28.85637499,374,1,3.499,13.449,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,149,ok,,0,1,31.518042,374,1,3.702,13.499,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
z1_online_only,LEO_ONLY,12,0,200,2,150,ok,,0,1,32.04679201,373,1,3.566,13.351,1.7626E+12,1.7626E+12,,,,,,,,,,,,,,,
