scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
s1_online_only,LEO_ONLY,12,0,200,2,132,ok,,0,1,51.54775,120,1,23.505,10.104,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,133,ok,,0,1,49.743375,120,1,23.423,10.128,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,134,ok,,0,1,48.629833,120,1,24.522,10.839,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,135,ok,,0,1,56.03024999,120,1,25.911,12.546,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,136,ok,,0,1,47.35075,120,1,23.805,10.163,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,137,ok,,0,1,48.636958,120,1,23.816,10.397,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,138,ok,,0,1,51.975792,120,1,23.583,10.231,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,139,ok,,0,1,49.030417,120,1,23.309,10.328,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,140,ok,,0,1,48.809667,120,1,23.058,10.263,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,141,ok,,0,1,52.497125,120,1,23.759,10.369,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,142,ok,,0,1,45.137583,120,1,23.579,10.165,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,143,ok,,0,1,50.968625,120,1,23.419,10.29,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,144,ok,,0,1,45.819083,120,1,23.332,10.257,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,145,ok,,0,1,51.231417,120,1,23.258,10.219,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,146,ok,,0,1,48.692125,120,1,23.174,10.334,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,147,ok,,0,1,47.848167,120,1,23.221,10.182,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,148,ok,,0,1,48.839,120,1,23.114,10.101,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,149,ok,,0,1,52.386625,120,1,23.7,10.27,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,150,ok,,0,1,50.861833,120,1,23.861,10.221,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,151,ok,,0,1,44.961167,120,1,23.256,10.318,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
s1_online_only,LEO_ONLY,12,0,200,2,152,ok,,0,1,51.059708,120,1,24.334,10.201,1.76252E+12,1.76252E+12,,,,,,,,,,,,,,,
