scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
y2_rain_fade,RAIN_FADE,14,0.3,300,2,16,ok,,0,1,36.54425000422634,1020.0,1,3.683,13.88800000000083,1762231633974,1762231633987,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,17,ok,,0,1,33.50558300007833,1020.0,1,3.701999999999998,14.061000000000604,1762231634387,1762231634398,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,18,ok,,0,1,34.8910419997992,1020.0,1,3.5079999999999956,13.918000000000575,1762231634774,1762231634784,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,19,ok,,0,2,47.22733300150139,2040.0,2,5.741999999999997,22.296000000001186,1762231635689,1762231635704,heavy,0.25,25.0,0.0,2,2,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,300,2,20,ok,,0,1,33.41537500091363,1019.0,1,4.359000000000002,13.65100000000075,1762231635994,1762231636005,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,1,ok,,0,1,35.28424999967683,1021.0,1,3.5890000000000057,13.789999999999964,1762231636519,1762231636529,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,2,ok,,0,1,37.17691700148862,1020.0,1,3.5459999999999994,13.76299999999992,1762231636930,1762231636943,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,3,ok,,0,1,40.55866699491162,1021.0,1,4.51700000000001,19.740999999999076,1762231637350,1762231637362,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,4,ok,,0,1,39.37008300272282,1021.0,1,3.7890000000000015,14.19300000000112,1762231637730,1762231637744,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,5,ok,,0,1,37.565082995570265,1021.0,1,3.6329999999999956,13.449999999999818,1762231638126,1762231638140,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,6,ok,,0,1,37.928958001430146,1020.0,1,3.603999999999999,13.983999999999469,1762231638540,1762231638550,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,7,ok,,0,2,39.06345900031738,2039.0,2,4.782000000000004,17.58599999999933,1762231639486,1762231639497,heavy,0.25,25.0,0.0,2,2,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,8,ok,,0,1,35.42137499607634,1020.0,1,3.787000000000006,14.405999999999949,1762231639781,1762231639794,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,9,ok,,0,1,34.944291997817345,1019.0,1,3.7419999999999902,13.742999999999483,1762231640158,1762231640170,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,10,ok,,0,1,34.37345800193725,1020.0,1,3.956000000000003,14.136999999999716,1762231640550,1762231640561,heavy,0.25,25.0,0.0,1,1,1.0,0,0,,,,,,
y2_rain_fade,RAIN_FADE,14,0.3,400,2,11,ok,,0,1,34.72287500335369,1020.0,1,3.7920000000000087,15.298999999999978,1762231641025,1762231641038,heavy,0.25,25.0,0.0,0,1,0.0,0,0,,,,,,
