scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,300,2,5,ok,,0,1,34.27866600031848,1021.0,1,3.7760000000000034,14.431999999999789,1762180355809,1762180355822,,,,,,,,,,mid,12366,832,345,156,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,6,ok,,0,2,54.83550000099058,2042.0,2,11.36699999999999,28.639000000000124,1762180370123,1762180370143,,,,,,,,,,mid,10813,498,270,252,4
z3_short_window,SHORT_WINDOW,12,0.5,300,2,7,ok,,0,1,33.06887500002631,1019.0,1,3.736000000000004,13.691000000000713,1762180382050,1762180382063,,,,,,,,,,mid,9977,499,218,162,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,8,ok,,0,2,55.803999999625375,2039.0,2,10.952000000000005,30.247999999999593,1762180393980,1762180393997,,,,,,,,,,mid,13274,457,285,188,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,9,ok,,0,1,33.533916001033504,1021.0,1,4.301000000000002,13.150999999999385,1762180408735,1762180408747,,,,,,,,,,mid,13067,748,328,258,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,10,ok,,0,1,35.937542001192924,1021.0,1,3.7650000000000006,13.833000000000084,1762180423431,1762180423442,,,,,,,,,,mid,12792,704,267,241,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,11,ok,,0,2,58.177042001261725,2040.0,2,10.996999999999993,28.315000000000055,1762180438163,1762180438183,,,,,,,,,,mid,10012,410,256,164,3
z3_short_window,SHORT_WINDOW,12,0.5,300,2,12,ok,,0,1,32.05266700024367,1020.0,1,4.0419999999999945,14.222999999999956,1762180449500,1762180449509,,,,,,,,,,mid,12734,625,269,196,2
z3_short_window,SHORT_WINDOW,12,0.5,300,2,13,ok,,0,2,59.9375420006254,2042.0,2,11.163000000000004,33.03699999999935,1762180464565,1762180464586,,,,,,,,,,mid,9889,566,321,188,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,14,ok,,0,2,55.665375000899076,2039.0,2,11.918999999999997,29.16800000000012,1762180475854,1762180475872,,,,,,,,,,mid,12516,294,266,156,0
z3_short_window,SHORT_WINDOW,12,0.5,300,2,15,ok,,0,1,32.1080419998907,1020.0,1,4.853999999999999,13.438000000000102,1762180489998,1762180490010,,,,,,,,,,mid,12241,695,282,158,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,16,ok,,0,1,34.24329200061038,1021.0,1,3.706000000000003,13.867999999999938,1762180503969,1762180503981,,,,,,,,,,mid,12013,731,249,189,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,17,failed,client,0,0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,mid,13741,384,326,169,6
