scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,68,ok,,0,1,80.011,208,6,0.676,0.092,0.092,0.092,0,1.76287E+12,1.76287E+12,0.184,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,69,ok,,0,1,70.19016701,208,6,0.57,0.053,0.06,0.06,0,1.76287E+12,1.76287E+12,0.12,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,70,ok,,0,1,67.113792,208,6,0.62,0.047,0.045,0.045,0,1.76287E+12,1.76287E+12,0.09,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,71,ok,,0,1,70.42437501,208,6,0.47,0.035,0.032,0.032,0,1.76287E+12,1.76287E+12,0.064,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,72,ok,,0,1,70.68120899,208,6,0.442,0.035,0.035,0.035,0,1.76287E+12,1.76287E+12,0.07,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,73,ok,,0,1,74.887208,208,6,0.441,0.04,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,74,ok,,0,1,66.397459,208,6,0.471,0.024,0.027,0.027,0,1.76287E+12,1.76287E+12,0.054,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,75,ok,,0,1,73.532041,208,6,0.408,0.035,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,76,ok,,0,1,70.065042,208,6,0.578,0.049,0.055,0.055,0,1.76287E+12,1.76287E+12,0.11,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,77,ok,,0,1,74.86091601,208,6,0.414,0.031,0.034,0.034,0,1.76287E+12,1.76287E+12,0.068,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,78,ok,,0,1,76.66374999,208,6,0.524,0.046,0.043,0.043,0,1.76287E+12,1.76287E+12,0.086,,,,,,,,,,,,,,,0
